Rank,Rider,Club Name,Points,RiderID,ClubID,Region,Year,Sex,Cat,Page
57,Michael Coyle,Brighton Mitre CC,30,45131,2755,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=45131&year=2017&d=4
57,Ian Field,Hargroves-Ridley-Montezuma's,30,17537,2482,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=17537&year=2017&d=4
61,Adam Moore,Morvelo Basso RT ,28,198250,7494,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=198250&year=2017&d=4
62,Kareem Akinnibi,VC Londres,26,139537,1390,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=139537&year=2017&d=4
62,Michael Weekes,London Dynamo,26,301010,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=301010&year=2017&d=4
64,James Hawkins,Bigfoot CC,25,272770,1986,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=272770&year=2017&d=4
65,Paul James,Crawley Wheelers,24,33795,861,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=33795&year=2017&d=4
65,Tim Whitehead,Oxted Cycling Club,24,427113,6645,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=427113&year=2017&d=4
67,Craig Barnett,PMR@Toachim House,23,226523,6040,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=226523&year=2017&d=4
67,David Larcombe,,23,64599,,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=64599&year=2017&d=4
67,Ian Paine,London Dynamo,23,26207,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=26207&year=2017&d=4
67,Keir Sutton,Dulwich Paragon CC,23,297398,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=297398&year=2017&d=4
71,Craig Calder,Bigfoot CC,22,105974,1986,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=105974&year=2017&d=4
71,Warren Jesse,Excel Pedal Heaven Academy,22,11044,7560,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=11044&year=2017&d=4
71,Justin Lariviere,PB Cycle Coaching Racing Team,22,250801,6720,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=250801&year=2017&d=4
71,Austyn Tusler,Norwood Paragon CC,22,109109,1872,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=109109&year=2017&d=4
75,Jed Williamson,Team ASL ,21,245813,6199,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=245813&year=2017&d=4
76,Rod Archibald,Adalta Race Team,20,276868,7659,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=276868&year=2017&d=4
76,Kevin Argent,Sigma Sport.co.uk,20,183363,408,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=183363&year=2017&d=4
76,Ashley Dennis,Team Wiggins,20,15660,7128,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=15660&year=2017&d=4
76,Richmond Rogers,4T+ Velo Club,20,425023,6041,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=425023&year=2017&d=4
76,Ieuan Woods,Catford CC Equipe/Banks,20,173191,1567,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=173191&year=2017&d=4
81,Chris Snook,Nuun-Sigma Sport-London RT,19,79013,6458,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=79013&year=2017&d=4
82,Stuart Bettis,Southdowns Bikes – Casco PET,18,101296,202,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=101296&year=2017&d=4
82,Jose Trejos,,18,344396,,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=344396&year=2017&d=4
82,Ian Vagg,4T+ Velo Club,18,313041,6041,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=313041&year=2017&d=4
85,Rupert Baker,London Dynamo,17,287191,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=287191&year=2017&d=4
85,Dominic Maxwell,Worthing Excelsior CC,17,175038,2322,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=175038&year=2017&d=4
87,Christopher Hewitt,Sussex Revolution Velo Club,16,271239,7021,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=271239&year=2017&d=4
87,Daniel Tulett,Specialized Racing,16,11859,1656,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=11859&year=2017&d=4
87,Josh Wakeling,Adalta Race Team,16,314152,7659,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=314152&year=2017&d=4
90,Elliot Colley,Dulwich Paragon CC,15,424963,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=424963&year=2017&d=4
90,Paul Hone,Addiscombe CC,15,28936,3360,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=28936&year=2017&d=4
90,Steve Revill-Darton,Sunday Echappée,15,251229,7143,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=251229&year=2017&d=4
90,Harry Ribbons,TBW Bottecchia Wigmore RT,15,172059,6566,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=172059&year=2017&d=4
90,James Stannard,Dulwich Paragon CC,15,260882,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=260882&year=2017&d=4
90,Lawrence Symes,TPH Racing,15,407581,7835,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=407581&year=2017&d=4
96,Rory Barrett,Southborough & District Whls,14,318885,2825,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=318885&year=2017&d=4
96,Jonathan Dredge,Mono CC,14,120999,6762,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=120999&year=2017&d=4
96,George Oehlert,London Dynamo,14,426776,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=426776&year=2017&d=4
99,James Gray,VC Londres,13,274948,1390,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=274948&year=2017&d=4
99,Paul Hollingsworth,London Dynamo,13,287510,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=287510&year=2017&d=4
99,Benjamin Irving,Hosté TAAP Storck,13,584230,7583,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=584230&year=2017&d=4
99,Ray Wilson,London Dynamo,13,184078,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=184078&year=2017&d=4
103,Ralph Carter,London Dynamo,12,44191,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=44191&year=2017&d=4
103,Stephen Cavey,Southdowns Bikes – Casco PET,12,206971,202,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=206971&year=2017&d=4
103,Peter Dalton,Mono CC,12,308188,6762,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=308188&year=2017&d=4
103,Michael Guilford,VC Meudon,12,16692,101,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=16692&year=2017&d=4
107,Richard Cartland,trainSharp Club,11,30237,6627,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=30237&year=2017&d=4
107,Albert Ellison,TBW Bottecchia Wigmore RT,11,75713,6566,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=75713&year=2017&d=4
107,David Murrell,London Phoenix CC,11,8756,3676,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=8756&year=2017&d=4
107,Jason Oram,Adalta Race Team,11,236997,7659,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=236997&year=2017&d=4
107,Ryan Smith,Morvelo Basso RT ,11,6470,7494,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=6470&year=2017&d=4
112,William Everson,Dulwich Paragon CC,10,396117,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=396117&year=2017&d=4
112,Mark Greenwood,Army Cycling Race Team (ACRT),10,276039,2885,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=276039&year=2017&d=4
112,Ben McKie,VC Londres,10,201889,1390,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=201889&year=2017&d=4
112,Toby Perry,Thanet RC Race Team,10,179875,6824,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=179875&year=2017&d=4
112,Darren Yorston,SD Racing Team,10,407614,7173,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=407614&year=2017&d=4
117,Benjamin Bartlett,Folkestone Velo Club,9,247366,7205,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=247366&year=2017&d=4
117,Eric DeGolier,Sussex Revolution Velo Club,9,56155,7021,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=56155&year=2017&d=4
117,Hugo Evans,North Road CC,9,347706,1298,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=347706&year=2017&d=4
117,Jamie Francis,Durham University Cycling Club,9,122753,678,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=122753&year=2017&d=4
117,Henry James,Crawley Wheelers,9,621617,861,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=621617&year=2017&d=4
117,Craig Joy,BowlPhish Racing,9,127581,7050,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=127581&year=2017&d=4
117,Kevin Nelson,Crawley Wheelers,9,354887,861,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=354887&year=2017&d=4
117,Robert Purcell,Neon-Velo Cycling Team,9,57072,6022,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=57072&year=2017&d=4
117,Thomas Whatley,Paceline RT,9,275185,7036,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=275185&year=2017&d=4
126,Rhys Keepence,Dulwich Paragon CC,8,102894,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=102894&year=2017&d=4
126,Richard Mardle,Nuun-Sigma Sport-London RT,8,12403,6458,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=12403&year=2017&d=4
126,Craig McLean,Nuun-Sigma Sport-London RT,8,33417,6458,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=33417&year=2017&d=4
126,Alan Strang,Dulwich Paragon CC,8,60818,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=60818&year=2017&d=4
126,Pat Wright,Paceline RT,8,276593,7036,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=276593&year=2017&d=4
131,Bill Bell,Bigfoot CC,7,369502,1986,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=369502&year=2017&d=4
131,Paul Butler,PB Cycle Coaching Racing Team,7,7240,6720,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=7240&year=2017&d=4
131,Euan Cattermole,VC Londres,7,79182,1390,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=79182&year=2017&d=4
131,Edward Davies,Dulwich Paragon CC,7,175974,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=175974&year=2017&d=4
131,Steve Rees-Clark,Hoops Velo,7,354010,7259,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=354010&year=2017&d=4
136,Nick Broome,Velo Schils - Interbike RT,6,203137,2265,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=203137&year=2017&d=4
136,Harry Godding,PMR@Toachim House,6,131805,6040,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=131805&year=2017&d=4
136,Neil Lauder,PMR@Toachim House,6,309762,6040,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=309762&year=2017&d=4
136,Peter Merritt,Goma Dakwerken vdb Steenhouwerij,6,347941,7564,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=347941&year=2017&d=4
136,Alan Newman,Wigmore CC,6,287137,915,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=287137&year=2017&d=4
136,Sonny Parker,Catford CC,6,471243,1641,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=471243&year=2017&d=4
136,Karl Strugnell,KASSEI.CC - TEKNOFUEL,6,55475,6707,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=55475&year=2017&d=4
143,Andrew Bradshaw,VC Londres,5,14044,1390,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=14044&year=2017&d=4
143,Lee Metson,Gemini BC,5,645837,1728,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=645837&year=2017&d=4
145,Michael Butler,Hargroves-Ridley-Montezuma's,4,28869,2482,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=28869&year=2017&d=4
145,Chris Jubb,Pearson Cycling Club,4,271520,767,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=271520&year=2017&d=4
145,Paul Newsome,Team ASL ,4,286184,6199,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=286184&year=2017&d=4
145,Alex Randall,Twickenham CC,4,616801,2945,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=616801&year=2017&d=4
145,Will Sloper,King's College London,4,293135,7528,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=293135&year=2017&d=4
145,George Wells,Cycling Team Tomacc,4,307699,6275,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=307699&year=2017&d=4
145,Richard Whitehorn,Dulwich Paragon CC,4,60637,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=60637&year=2017&d=4
152,Matthew Bubear,Southdowns Bikes – Casco PET,3,193057,202,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=193057&year=2017&d=4
152,Matthew Burt,University of Leeds Cycling Club,3,403135,1762,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=403135&year=2017&d=4
152,Duncan Clark,Kingston Wheelers CC,3,198973,1082,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=198973&year=2017&d=4
152,Benedict Hitchins,RMNC,3,541970,7972,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=541970&year=2017&d=4
152,Rob Parry,Dulwich Paragon CC,3,357734,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=357734&year=2017&d=4
152,Roman Piotrowski,,3,477472,,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=477472&year=2017&d=4
152,James Vanieris,Racing Club Ravenna,3,184568,7916,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=184568&year=2017&d=4
159,Euan Baines,London Dynamo,2,514361,3105,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=514361&year=2017&d=4
159,Max Cheatle,VC Londres,2,136830,1390,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=136830&year=2017&d=4
159,Oliver Craig,Mono CC,2,39852,6762,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=39852&year=2017&d=4
159,Nicholas Gill,Sutton Cycling Club/ C & N Cycles,2,137900,786,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=137900&year=2017&d=4
159,Michael Greenshields,University Of Portsmouth CC,2,385507,962,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=385507&year=2017&d=4
159,Giles Hartwright,Dulwich Paragon CC,2,548109,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=548109&year=2017&d=4
159,Gavin Jones,Sussex Revolution Velo Club,2,325284,7021,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=325284&year=2017&d=4
159,Gary Taylor,Handsling Racing,2,59245,5122,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=59245&year=2017&d=4
159,Andrew Ten-broeke,PB Cycle Coaching Racing Team,2,276575,6720,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=276575&year=2017&d=4
168,Finn Fitzgerald,University College London Union,1,331899,6811,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=331899&year=2017&d=4
168,Jonathan Maher,Dulwich Paragon CC,1,77592,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=77592&year=2017&d=4
168,Oliver Scott,Dulwich Paragon CC,1,301228,1710,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=301228&year=2017&d=4
168,Thomas Treagus,Hargroves-Ridley-Montezuma's,1,315122,2482,South East,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=315122&year=2017&d=4
1,Ryan Brain,Cwmcarn Paragon Cycle Club,156,252294,2268,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=252294&year=2017&d=4
2,Kinsey McIlquham,KTM Impsport RT,116,175636,7562,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=175636&year=2017&d=4
3,Richard Harris,Cwmcarn Paragon Cycle Club,106,75640,2268,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=75640&year=2017&d=4
4,George Evans,Team Bottrill - HSS Hire,105,134014,7625,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=134014&year=2017&d=4
5,Alex Harvey,Team KTM,93,167907,7942,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=167907&year=2017&d=4
6,Samuel Tillett,Giant Cycling Club - Halo Films,92,3524,2977,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=3524&year=2017&d=4
7,Alexandre Touche,Pro Vision Race Team,87,306875,7957,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=306875&year=2017&d=4
8,Matthew Beckett,Cardiff JIF,86,10245,7,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=10245&year=2017&d=4
9,Matthew Burke,Team Backstedt/Hotchillee,83,140185,7500,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=140185&year=2017&d=4
10,Zach Minto,Cardiff JIF,72,229702,7,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=229702&year=2017&d=4
11,Ross Evans,Latchem Sunwise Race Team,66,256274,7887,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=256274&year=2017&d=4
12,William Roberts,County Cycles Racing Team,63,239205,6098,Wales,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=239205&year=2017&d=4
