secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
1455,95,131,14.8309,46.9584,0,0,59,-0.597692,51.3765,0,-2.87449,8,0,0,71,85,30,29,0,0,0,0
1456,0,131,14.8438,45.5148,0,0,57.8,-0.597517,51.3765,0,-3.66048,8,0,0,0,0,0,0,0,0,0,0
1457,0,131,14.8563,45.0108,0,0,57,-0.597343,51.3766,0,-4.14938,8,0,0,0,0,0,0,0,0,0,0
1458,15,130,14.8688,44.1036,0,37,56.2,-0.59717,51.3766,0,-4.49882,8,0,0,0,0,0,0,0,0,0,0
1459,15,130,14.8809,43.0956,0,0,55.6,-0.597001,51.3766,0,-4.84583,8,0,0,0,0,0,0,0,0,0,0
1460,15,129,14.8928,42.39,0,0,55.4,-0.596836,51.3766,0,-4.71525,8,0,0,0,0,0,0,0,0,0,0
1461,0,129,14.9044,41.418,0,0,55.2,-0.596675,51.3767,0,-4.58502,8,0,0,0,0,0,0,0,0,0,0
1462,40,129,14.9158,41.0472,0,97,55,-0.596522,51.3767,0,-4.60782,8,0,41,0,0,0,0,0,0,0,0
1463,96,129,14.9271,41.7528,0,193,55,-0.59638,51.3768,0,-4.14271,8,0,49,86,69,28,21.5,0,0,0,0
1464,100,129,14.9388,43.1964,0,476,55,-0.596249,51.3768,0,-3.8343,8,0,49,80.5,66,23,21.5,0,0,0,0
1465,100,129,14.9388,43.1964,0,46,55,-0.596249,51.3768,0,-3.22362,8,0,59,80.5,66,23,21.5,0,0,0,0
1466,100,129,14.962,42.2568,0,46,55,-0.596053,51.377,0,-2.29122,8,0,0,80.5,66,23,21.5,0,0,0,0
1467,29,129,14.9735,41.5188,0,46,55,-0.596001,51.3771,0,-1.65579,8,0,0,80.5,66,23,21.5,0,0,0,0
1468,48,130,14.9848,40.374,0,80,55,-0.595984,51.3772,0,-1.01115,8,0,0,80.5,66,23,21.5,0,0,0,0
1469,93,130,14.9961,40.3416,0,558,55,-0.595996,51.3773,0,-0.516099,8,0,0,88.5,86.5,29.5,30,0,0,0,0
1470,94,131,14.9961,40.3416,0,534,55.2,-0.595996,51.3773,0,-0.348173,8,0,52,86.5,81.5,25,26,0,0,0,0
1471,99,131,15.0076,41.1804,0,551,55.2,-0.596037,51.3774,0,-0.176056,8,0,50,86.5,81.5,25,26,0,0,0,0
1472,96,132,15.0312,42.6924,0,322,55.4,-0.596193,51.3776,0,0.0846382,8,0,54,74.5,77.5,20,24,0,0,0,0
1473,100,132,15.0434,43.2324,0,477,55.4,-0.596289,51.3777,0,0.0846382,8,0,50,74.5,84.5,20,27.5,0,0,0,0
1474,111,133,15.0558,44.442,0,372,55.6,-0.59639,51.3778,0,0.245799,8,0,49,79,78,22.5,26.5,0,0,0,0
1475,111,133,15.0684,44.7408,0,47,55.6,-0.596492,51.3779,0,0.245799,8,0,58,79,78,22.5,26.5,0,0,0,0
1476,38,133,15.081,44.7408,0,47,55.6,-0.596592,51.378,0,0.245799,8,0,0,79,78,22.5,26.5,0,0,0,0
1477,38,134,15.081,44.7408,0,0,55.6,-0.596592,51.378,0,0.245799,8,0,0,79,78,22.5,26.5,0,0,0,0
1478,38,134,15.1058,44.3736,0,0,55.6,-0.596802,51.3781,0,0.245799,8,0,0,79,78,22.5,26.5,0,0,0,0
1479,0,134,15.1181,44.4744,0,0,55.6,-0.596938,51.3782,0,0.245799,8,0,0,0,0,0,0,0,0,0,0
1480,0,134,15.1306,44.4744,0,0,55.6,-0.597097,51.3783,0,0.245799,8,0,0,0,0,0,0,0,0,0,0
1481,13,133,15.1306,44.4744,0,51,55.6,-0.597097,51.3783,0,0.245799,8,0,0,0,0,0,0,0,0,0,0
1482,13,133,15.1559,45.7488,0,0,55.6,-0.597443,51.3783,0,0.16116,8,0,0,0,0,0,0,0,0,0,0
1483,13,132,15.1559,45.7488,0,0,55.4,-0.597443,51.3783,0,0.16116,8,0,0,0,0,0,0,0,0,0,0
1484,0,131,15.181,45.7164,0,0,55.4,-0.597809,51.3784,0,-5.78426e-15,8,0,0,0,0,0,0,0,0,0,0
1485,0,130,15.181,45.7164,0,0,55.4,-0.597809,51.3784,0,-5.78426e-15,8,0,0,0,0,0,0,0,0,0,0
1486,10,128,15.206,44.5068,0,6,55.2,-0.59815,51.3783,0,-0.079968,8,0,0,0,0,0,0,0,0,0,0
1487,110,128,15.206,44.5068,0,360,55.2,-0.59815,51.3783,0,-0.079968,8,0,49,0,0,0,0,0,0,0,0
1488,102,128,15.2312,45.4464,0,361,54.6,-0.598454,51.3781,0,-0.317686,8,0,49,96,96.5,31,34.5,0,0,0,0
1489,108,128,15.2445,47.2608,0,846,54,-0.598612,51.3781,0,-0.771544,8,0,49,96,91.5,31,29.5,0,0,0,0
1490,109,129,15.258,48.6072,0,709,53.6,-0.598774,51.378,0,-1.06762,8,0,52,92.5,90.5,28,30.5,0,0,0,0
1491,114,129,15.2718,49.1436,0,701,53.2,-0.598938,51.3779,0,-1.3579,8,0,52,86.5,86,26,29.5,0,0,0,0
1492,112,131,15.2718,49.1436,0,552,52.8,-0.598938,51.3779,0,-1.3579,8,0,50,86.5,86,26,29.5,0,0,0,0
1493,112,132,15.2996,49.3776,0,303,52.4,-0.599273,51.3778,0,-1.50142,8,0,52,67.5,64,19,22.5,0,0,0,0
1494,94,133,15.3133,48.0024,0,335,52.4,-0.599438,51.3777,0,-1.50142,8,0,47,67.5,86.5,19,33.5,0,0,0,0
1495,92,134,15.3267,47.1276,0,314,52.2,-0.599599,51.3777,0,-1.65067,8,0,48,82.5,77,29.5,27,0,0,0,0
1496,89,136,15.3398,46.2528,0,337,52.2,-0.599757,51.3776,0,-1.57071,8,0,53,80,77.5,24,26.5,0,0,0,0
1497,87,137,15.3527,45.2808,0,349,52.2,-0.599913,51.3775,0,-1.57071,8,0,48,80,79.5,24,24,0,0,0,0
1498,90,138,15.3653,44.64,0,319,52.2,-0.600066,51.3775,0,-1.33299,8,0,59,76,71.5,20,23,0,0,0,0
1499,85,138,15.3777,43.5672,0,338,52.2,-0.600216,51.3774,0,-0.87913,8,0,44,76,77.5,20,24.5,0,0,0,0
1500,85,139,15.3899,43.4988,0,445,52.2,-0.600364,51.3774,0,-0.583053,8,0,47,86.5,85.5,25.5,29.5,0,0,0,0
1501,84,140,15.4021,43.398,0,383,52.2,-0.600513,51.3773,0,-0.292777,8,0,51,80.5,78,24,26,0,0,0,0
1502,85,140,15.4142,43.0956,0,282,52.2,-0.600662,51.3773,0,-0.292777,8,0,50,80.5,73,24,24.5,0,0,0,0
1503,85,140,15.4263,42.6924,0,0,52.6,-0.600811,51.3772,0,0.182696,8,0,47,80.5,73,24,24.5,0,0,0,0
1504,85,140,15.4381,41.652,0,0,53.2,-0.600958,51.3771,0,0.690311,8,0,47,80.5,73,24,24.5,0,0,0,0
1505,0,140,15.4496,40.5432,0,0,54,-0.601105,51.3771,0,1.53461,8,0,0,0,0,0,0,0,0,0,0
1506,0,140,15.4608,39.3696,0,0,54.4,-0.601248,51.3771,0,1.89144,8,0,0,0,0,0,0,0,0,0,0
1507,23,139,15.4717,38.664,0,72,54.8,-0.601387,51.377,0,2.25807,8,0,49,0,0,0,0,0,0,0,0
1508,23,138,15.4717,38.664,0,343,55.6,-0.601387,51.377,0,2.25807,8,0,49,76.5,63.5,24,19,0,0,0,0
1509,85,138,15.4933,38.664,0,343,56,-0.601664,51.3769,0,2.44352,8,0,50,76.5,63.5,24,19,0,0,0,0
1510,91,138,15.5042,39.402,0,440,56.6,-0.601805,51.3769,0,2.99196,8,0,51,83.5,85.5,25,29.5,0,0,0,0
1511,91,138,15.5153,39.9744,0,379,57,-0.601949,51.3768,0,3.35265,8,0,51,83,84.5,25.5,29.5,0,0,0,0
1512,91,139,15.5265,40.3416,0,350,57.4,-0.602096,51.3768,0,3.70979,8,0,49,83,84.5,25.5,29.5,0,0,0,0
1513,90,138,15.5378,40.7124,0,239,57.6,-0.602246,51.3768,0,3.55483,8,0,48,74,75.5,23.5,24.5,0,0,0,0
1514,93,139,15.5491,40.6116,0,298,57.8,-0.602396,51.3767,0,3.22436,8,0,49,74,79.5,23.5,27.5,0,0,0,0
1515,90,139,15.5605,41.2164,0,359,58,-0.602549,51.3767,0,2.7046,8,0,57,80,76,26,25,0,0,0,0
1516,93,139,15.5719,40.7772,0,260,58.2,-0.602703,51.3766,0,2.52291,8,0,57,74,77,24.5,27,0,0,0,0
1517,93,139,15.5833,40.7448,0,278,58.4,-0.602856,51.3766,0,2.33248,8,0,49,74,84.5,24.5,27.5,0,0,0,0
1518,92,139,15.5946,40.6764,0,377,58.6,-0.60301,51.3766,0,2.50916,8,0,53,82.5,83,26,28,0,0,0,0
1519,94,140,15.5946,40.6764,0,345,58.8,-0.60301,51.3766,0,2.32372,8,0,42,82.5,91,26,31.5,0,0,0,0
1520,95,140,15.606,41.4828,0,522,58.8,-0.603167,51.3765,0,1.77527,8,0,54,94.5,83.5,30.5,27,0,0,0,0
1521,98,140,15.6296,42.4908,0,339,58.8,-0.603491,51.3765,0,1.41459,8,0,51,74.5,69.5,22.5,24.5,0,0,0,0
1522,96,141,15.6415,42.4584,0,227,58.8,-0.603655,51.3765,0,1.05745,8,0,54,74.5,62,22.5,21,0,0,0,0
1523,95,141,15.6533,42.0552,0,143,59,-0.603817,51.3764,0,1.05038,8,0,54,64.5,46,20.5,15,0,0,0,0
1524,95,141,15.665,41.5836,0,189,59,-0.60398,51.3764,0,0.87323,8,0,50,56,62,16.5,22,0,0,0,0
1525,95,141,15.6766,41.4504,0,145,59,-0.604142,51.3764,0,0.697945,8,0,50,71,48,23.5,15,0,0,0,0
1526,92,141,15.6882,41.0148,0,145,59.2,-0.604304,51.3764,0,0.695974,8,0,59,59,59,19.5,18,0,0,0,0
1527,91,142,15.6997,40.9788,0,107,59.2,-0.604465,51.3763,0,0.519762,8,0,50,59,51.5,19.5,16,0,0,0,0
1528,91,142,15.7111,41.0148,0,40,59.2,-0.604627,51.3763,0,0.343084,8,0,50,59,51.5,19.5,16,0,0,0,0
1529,91,141,15.7226,41.0796,0,40,59.4,-0.604789,51.3763,0,0.516997,8,0,53,59,51.5,19.5,16,0,0,0,0
1530,28,141,15.7341,41.1804,0,40,59.6,-0.604952,51.3763,0,0.690608,8,0,0,0,0,0,0,0,0,0,0
1531,28,141,15.7458,41.4828,0,0,59.6,-0.605117,51.3763,0,0.690608,8,0,0,0,0,0,0,0,0,0,0
1532,28,141,15.7574,41.886,0,0,59.8,-0.605283,51.3762,0,0.862429,8,0,0,0,0,0,0,0,0,0,0
1533,0,140,15.7692,42.4908,0,0,59.8,-0.60545,51.3762,0,0.692506,8,0,0,0,0,0,0,0,0,0,0
1534,0,140,15.7812,43.4664,0,0,59.8,-0.605621,51.3762,0,0.692506,8,0,0,0,0,0,0,0,0,0,0
1535,0,139,15.7935,44.64,0,0,59.8,-0.605797,51.3762,0,0.692506,8,0,0,0,0,0,0,0,0,0,0
1536,0,138,15.7935,44.64,0,0,59.8,-0.605797,51.3762,0,0.519345,8,0,0,0,0,0,0,0,0,0,0
1537,0,138,15.819,46.8252,0,0,59.8,-0.606163,51.3762,0,0.519345,8,0,0,0,0,0,0,0,0,0,0
1538,0,137,15.8323,47.934,0,0,59.8,-0.606353,51.3762,0,0.519345,8,0,0,0,0,0,0,0,0,0,0
1539,0,137,15.8458,48.942,0,0,59.8,-0.606547,51.3762,0,0.345432,8,0,0,0,0,0,0,0,0,0,0
1540,0,136,15.8595,49.68,0,0,59.8,-0.606744,51.3762,0,0.171821,8,0,0,0,0,0,0,0,0,0,0
1541,0,135,15.8735,50.1156,0,0,59.6,-0.606945,51.3762,0,0.0285548,8,0,0,0,0,0,0,0,0,0,0
1542,0,133,15.8876,50.9904,0,0,59.4,-0.607148,51.3762,0,-0.284809,8,0,0,0,0,0,0,0,0,0,0
1543,0,132,15.902,51.5628,0,0,59.2,-0.607354,51.3762,0,-0.423988,8,0,0,0,0,0,0,0,0,0,0
1544,0,130,15.9165,52.434,0,0,58.6,-0.607563,51.3762,0,-0.836643,8,0,0,0,0,0,0,0,0,0,0
1545,0,128,15.9313,53.172,0,0,57.8,-0.607775,51.3762,0,-1.37865,8,0,0,0,0,0,0,0,0,0,0
1546,0,125,15.9462,53.7768,0,0,57.2,-0.607989,51.3762,0,-1.78052,8,0,0,0,0,0,0,0,0,0,0
1547,0,124,15.9612,53.9136,0,0,56,-0.608205,51.3762,0,-2.57893,8,0,0,0,0,0,0,0,0,0,0
1548,0,122,15.9765,54.7848,0,0,55.4,-0.608422,51.3761,0,-2.97263,8,0,0,0,0,0,0,0,0,0,0
1549,0,120,15.9918,55.0872,0,0,54.4,-0.608638,51.3761,0,-3.62622,8,0,0,0,0,0,0,0,0,0,0
1550,3,120,16.0071,55.1556,0,5,53.6,-0.608853,51.3761,0,-4.14706,8,0,28,0,84,0,26.5,0,0,0,0
1551,109,121,16.0226,56.0628,0,464,53,-0.609067,51.376,0,-4.39139,8,0,28,59,69.5,15,23.5,0,0,0,0
1552,115,122,16.0381,55.188,0,321,52.6,-0.609281,51.376,0,-4.50774,8,0,55,81.5,64,23.5,21.5,0,0,0,0
1553,115,122,16.0537,56.466,0,0,51.8,-0.609496,51.376,0,-4.88138,8,0,55,66.5,64,18,21.5,0,0,0,0
1554,50,123,16.0537,56.466,0,0,51.4,-0.609496,51.376,0,-4.46873,8,0,55,0,0,0,0,0,0,0,0
1555,50,123,16.0845,54.5184,0,0,50.8,-0.609918,51.3759,0,-4.1221,8,0,55,0,0,0,0,0,0,0,0
1556,38,123,16.099,51.696,0,79,50.2,-0.610118,51.3758,0,-4.13175,8,0,100,66.5,81,18,29.5,0,0,0,0
1557,104,124,16.1133,51.6636,0,377,49.4,-0.610315,51.3758,0,-3.89278,8,0,45,81,77.5,20.5,25,0,0,0,0
1558,101,125,16.1279,51.6276,0,364,48.8,-0.610514,51.3758,0,-3.91032,8,0,52,78.5,77,24,25.5,0,0,0,0
1559,102,126,16.1422,50.3172,0,332,48.4,-0.61071,51.3757,0,-3.53625,8,0,48,72.5,73.5,21.5,24.5,0,0,0,0
1560,100,126,16.1564,50.2164,0,213,48.4,-0.610904,51.3757,0,-3.01542,8,0,58,72.5,64,21.5,21,0,0,0,0
1561,100,126,16.1705,50.0508,0,222,48.2,-0.611094,51.3756,0,-2.76987,8,0,49,62.5,56,19.5,19,0,0,0,0
1562,96,127,16.1844,48.942,0,222,48.2,-0.611279,51.3756,0,-2.51197,8,0,47,77,75.5,55,26.5,0,0,0,0
1563,95,127,16.1844,48.942,0,355,48.2,-0.611279,51.3756,0,-1.99915,8,0,50,77,78,55,25.5,0,0,0,0
1564,92,128,16.1982,47.7648,0,367,48.2,-0.611462,51.3756,0,-1.99915,8,0,48,80.5,79,24,26.5,0,0,0,0
1565,92,128,16.2118,47.8332,0,369,48.2,-0.611642,51.3755,0,-1.80377,8,0,48,80.5,76,24,24.5,0,0,0,0
1566,90,129,16.238,45.9864,0,228,48.2,-0.611988,51.3754,0,-1.39225,8,0,52,67.5,68,21,23.5,0,0,0,0
1567,87,129,16.238,45.9864,0,290,48.2,-0.611988,51.3754,0,-0.832811,8,0,43,80.5,78,25.5,27,0,0,0,0
1568,87,129,16.2507,44.91,0,366,48.2,-0.612156,51.3754,0,-0.42157,8,0,55,80.5,66,25.5,23.5,0,0,0,0
1569,90,130,16.2751,42.9624,0,366,48.6,-0.612476,51.3753,0,0.0220235,8,0,55,76,85.5,23,30.5,0,0,0,0
1570,88,130,16.2751,42.9624,0,293,48.8,-0.612476,51.3753,0,0.0220235,8,0,54,76,85.5,23,30.5,0,0,0,0
1571,88,130,16.2984,41.1804,0,344,49.2,-0.612782,51.3752,0,0.335964,8,0,54,71,79.5,21,27,0,0,0,0
1572,87,130,16.2984,41.1804,0,344,49.4,-0.612782,51.3752,0,0.335964,8,0,51,79,76.5,24,26,0,0,0,0
1573,85,130,16.3097,41.0472,0,336,50,-0.612932,51.3752,0,0.865065,8,0,49,79,77,24,26,0,0,0,0
1574,83,131,16.3318,38.2248,0,230,50.6,-0.613223,51.3751,0,1.13619,8,0,53,43.5,53,11.5,15.5,0,0,0,0
1575,87,131,16.3425,37.6884,0,385,50.8,-0.613364,51.375,0,1.32434,8,0,44,43.5,53,11.5,15.5,0,0,0,0
1576,85,131,16.3529,37.3536,0,537,51.4,-0.613502,51.375,0,1.89795,8,0,46,43.5,89.5,11.5,29.5,0,0,0,0
1577,87,131,16.3634,38.16,0,463,52,-0.613641,51.375,0,2.47156,8,0,53,43.5,89.5,11.5,29.5,0,0,0,0
1578,87,132,16.3634,38.16,0,459,52.6,-0.613641,51.375,0,2.47156,8,0,47,92,82,28,27.5,0,0,0,0
1579,87,132,16.3745,38.0232,0,459,53.4,-0.613786,51.3749,0,3.03082,8,0,47,85.5,79.5,26.5,26,0,0,0,0
1580,83,132,16.3851,37.386,0,382,53.8,-0.613925,51.3749,0,3.40641,8,0,52,85.5,80,26.5,26.5,0,0,0,0
1581,84,133,16.3956,36.5796,0,282,54.2,-0.614064,51.3748,0,3.61438,8,0,48,85.5,80,26.5,26.5,0,0,0,0
1582,86,134,16.4059,35.5392,0,462,54.8,-0.614199,51.3748,0,4.20204,8,0,48,89,82,29,27.5,0,0,0,0
1583,85,134,16.4161,36.7488,0,423,55.6,-0.614338,51.3748,0,4.45267,8,0,51,89,82,29,27.5,0,0,0,0
1584,85,135,16.4354,34.1604,0,363,56,-0.614606,51.3747,0,4.38912,8,0,49,84.5,81.5,26,28,0,0,0,0
1585,83,136,16.4354,34.1604,0,428,56.2,-0.614606,51.3747,0,4.20097,8,0,50,83.5,83,25.5,27,0,0,0,0
1586,84,136,16.4451,34.866,0,304,56.6,-0.614742,51.3747,0,4.03888,8,0,50,77.5,77,23.5,25.5,0,0,0,0
1587,81,137,16.4639,33.0192,0,138,57.2,-0.615008,51.3747,0,3.78374,8,0,58,67,54.5,21.5,19,0,0,0,0
1588,78,137,16.4639,33.0192,0,231,58,-0.615008,51.3747,0,3.78374,8,0,38,67,81.5,21.5,29.5,0,0,0,0
1589,80,138,16.473,32.3136,0,356,58.4,-0.615134,51.3747,0,3.50289,8,0,53,85,87,27,29.5,0,0,0,0
1590,81,138,16.482,32.4468,0,471,59,-0.615257,51.3746,0,3.79029,8,0,44,88,88,29.5,27.5,0,0,0,0
1591,85,139,16.4909,33.354,0,482,59.6,-0.615367,51.3746,0,4.08458,8,0,51,90,85.5,26.5,28,0,0,0,0
1592,86,139,16.5001,34.398,0,322,60,-0.615458,51.3745,0,3.93407,8,0,58,80.5,76,24,25,0,0,0,0
1593,89,139,16.5099,35.5392,0,382,60.6,-0.615543,51.3745,0,3.76535,8,0,43,80.5,76,24,25,0,0,0,0
1594,89,139,16.5199,36.2772,0,382,61,-0.615618,51.3744,0,3.95697,8,0,49,80.5,84,23,28,0,0,0,0
1595,88,139,16.5301,36.5796,0,260,61.2,-0.615674,51.3743,0,4.15363,8,0,55,82,69.5,24,21.5,0,0,0,0
1596,89,140,16.5404,37.0152,0,255,61.6,-0.615709,51.3742,0,4.1297,8,0,51,72,76,21.5,27,0,0,0,0
1597,90,140,16.5507,36.6804,0,359,61.8,-0.615726,51.3741,0,4.00522,8,0,51,74,86.5,21.5,30,0,0,0,0
1598,92,140,16.5716,37.7892,0,441,62,-0.61574,51.3739,0,4.10096,8,0,47,86.5,83,27.5,28,0,0,0,0
1599,92,140,16.5823,38.3256,0,427,62.2,-0.615745,51.3738,0,3.8461,8,0,47,84.5,77,26.5,25.5,0,0,0,0
1600,94,141,16.5931,38.9664,0,427,62.2,-0.61575,51.3737,0,3.18311,8,0,49,84.5,77,26.5,25.5,0,0,0,0
1601,95,141,16.6042,39.6036,0,453,62.4,-0.615756,51.3736,0,2.68962,8,0,50,83,80.5,24.5,26,0,0,0,0
1602,99,142,16.6155,40.41,0,374,62.4,-0.615757,51.3735,0,2.25247,8,0,52,71.5,66.5,21,24,0,0,0,0
1603,91,142,16.627,40.7772,0,169,62.4,-0.615755,51.3734,0,1.64147,8,0,52,71.5,66.5,21,24,0,0,0,0
1604,84,142,16.6384,40.644,0,205,62.6,-0.61575,51.3733,0,1.4174,8,0,52,67.5,70,20,25.5,0,0,0,0
1605,87,142,16.6498,40.644,0,365,62.6,-0.61574,51.3732,0,1.22074,8,0,46,74.5,84.5,24,31,0,0,0,0
1606,87,142,16.6612,41.148,0,321,62.6,-0.615728,51.3731,0,0.833143,8,0,47,88,81,29,27.5,0,0,0,0
1607,86,143,16.6728,41.652,0,321,62.8,-0.615709,51.373,0,0.811422,8,0,47,80,81.5,24.5,28,0,0,0,0
1608,89,143,16.6846,42.0876,0,374,62.8,-0.615686,51.3729,0,0.715682,8,0,49,80,77.5,24.5,25.5,0,0,0,0
1609,90,143,16.6964,42.1884,0,257,63.2,-0.615656,51.3728,0,0.867048,8,0,52,78.5,75.5,24.5,26.5,0,0,0,0
1610,89,143,16.7082,42.2892,0,300,63.2,-0.615619,51.3727,0,0.867048,8,0,40,78.5,75.5,24.5,26.5,0,0,0,0
1611,90,144,16.7202,42.7608,0,311,63.2,-0.615578,51.3726,0,0.68638,8,0,52,74.5,78,24,27.5,0,0,0,0
1612,90,143,16.7322,42.7932,0,301,63.4,-0.615534,51.3725,0,0.853464,8,0,45,77.5,72.5,25.5,21,0,0,0,0
1613,88,144,16.7442,42.7608,0,164,63.4,-0.615485,51.3724,0,0.853464,8,0,56,72,54.5,22.5,15.5,0,0,0,0
1614,90,144,16.7561,42.3252,0,170,63.4,-0.615432,51.3723,0,0.678333,8,0,56,54.5,61,18.5,22.5,0,0,0,0
1615,88,143,16.768,42.3252,0,200,63.6,-0.615376,51.3722,0,0.8464,8,0,50,66.5,65,20.5,22.5,0,0,0,0
1616,88,144,16.7798,42.1884,0,210,63.6,-0.615316,51.3721,0,0.8464,8,0,51,71,58,21.5,17.5,0,0,0,0
1617,90,144,16.7916,42.0876,0,155,63.6,-0.615251,51.372,0,0.674135,8,0,51,55.5,64.5,17.5,22,0,0,0,0
1618,87,143,16.8033,41.5188,0,183,63.6,-0.615185,51.3719,0,0.674135,8,0,45,55.5,64.5,17.5,22,0,0,0,0
1619,88,143,16.815,41.5512,0,272,63.6,-0.615115,51.3718,0,0.335152,8,0,45,66.5,74.5,19.5,25.5,0,0,0,0
1620,87,143,16.8266,41.5188,0,179,63.6,-0.615044,51.3717,0,0.335152,8,0,57,66.5,74.5,19.5,25.5,0,0,0,0
1621,87,143,16.8383,41.1804,0,0,63.8,-0.614975,51.3716,0,0.507121,8,0,57,68.5,58,21,19.5,0,0,0,0
1622,87,143,16.8498,40.6764,0,0,63.8,-0.614908,51.3715,0,0.340036,8,0,57,68.5,58,21,19.5,0,0,0,0
1623,0,142,16.8612,40.2084,0,0,63.8,-0.614841,51.3714,0,0.340036,8,0,0,0,0,0,0,0,0,0,0
1624,18,142,16.8724,39.8736,0,36,63.8,-0.614776,51.3713,0,0.340036,8,0,0,0,66.5,0,22,0,0,0,0
1625,87,142,16.8836,39.9384,0,136,63.8,-0.61471,51.3712,0,0.171969,8,0,47,0,66.5,0,22,0,0,0,0
1626,83,141,16.8948,39.906,0,118,63.8,-0.614646,51.3712,0,0.171969,8,0,53,62,51.5,19.5,17.5,0,0,0,0
1627,86,141,16.906,39.8736,0,198,64,-0.614586,51.3711,0,0.351341,8,0,53,63,65.5,19.5,22.5,0,0,0,0
1628,84,141,16.9172,40.2768,0,227,64,-0.61453,51.371,0,0.351341,8,0,43,63,65.5,19.5,22.5,0,0,0,0
1629,85,140,16.9285,40.7124,0,245,64,-0.614475,51.3709,0,0.351341,8,0,57,75.5,43,24,14,0,0,0,0
1630,86,140,16.9399,40.7772,0,104,64,-0.614423,51.3708,0,0.351341,8,0,59,75.5,43,24,14,0,0,0,0
1631,87,140,16.9514,40.7772,0,56,64,-0.614375,51.3707,0,0.179372,8,0,55,56.5,43.5,17.5,15,0,0,0,0
1632,85,140,16.9628,40.7772,0,100,64.2,-0.614332,51.3706,0,0.355119,8,0,39,42.5,55.5,13.5,19.5,0,0,0,0
1633,89,139,16.9742,40.8132,0,90,64.2,-0.614292,51.3705,0,0.355119,8,0,51,42.5,55.5,13.5,19.5,0,0,0,0
1634,90,139,16.9856,40.878,0,154,64.2,-0.614253,51.3704,0,0.355119,8,0,47,42.5,55.5,13.5,19.5,0,0,0,0
1635,43,138,16.9972,40.9464,0,33,64.2,-0.614215,51.3703,0,0.355119,8,0,47,42.5,55.5,13.5,19.5,0,0,0,0
1636,43,137,17.0086,40.644,0,28,64.4,-0.614179,51.3702,0,0.530404,8,0,0,42.5,55.5,13.5,19.5,0,0,0,0
1637,32,136,17.0198,40.5432,0,28,64.4,-0.614143,51.3701,0,0.351032,8,0,0,42.5,79,13.5,45,0,0,0,0
1638,92,136,17.0311,40.4748,0,24,64.6,-0.614107,51.37,0,0.528023,8,0,0,42.5,57,13.5,19,0,0,0,0
1639,85,135,17.0425,40.6116,0,163,64.6,-0.614073,51.3699,0,0.528023,8,0,58,42.5,57,13.5,19,0,0,0,0
1640,85,134,17.0539,40.6764,0,30,64.6,-0.61404,51.3698,0,0.528023,8,0,58,61,56.5,20.5,19,0,0,0,0
1641,85,134,17.0652,40.644,0,30,64.6,-0.614007,51.3697,0,0.528023,8,0,44,61,75.5,20.5,20,0,0,0,0
1642,26,133,17.0765,40.6116,0,32,64.6,-0.613972,51.3696,0,0.352276,8,0,44,61,75.5,20.5,20,0,0,0,0
1643,26,132,17.0878,40.2084,0,39,64.6,-0.613937,51.3695,0,0.352276,8,0,0,61,75.5,20.5,20,0,0,0,0
1644,39,131,17.099,39.8736,0,39,64.6,-0.613901,51.3694,0,0.352276,8,0,0,61,75.5,20.5,20,0,0,0,0
1645,39,130,17.1101,39.5352,0,0,64.6,-0.613864,51.3693,0,0.352276,8,0,0,61,75.5,20.5,20,0,0,0,0
1646,39,129,17.1211,39.132,0,0,64.6,-0.613827,51.3692,0,0.176991,8,0,0,0,0,0,0,0,0,0,0
1647,0,128,17.1211,39.132,0,0,64.6,-0.613827,51.3692,0,0.176991,8,0,0,0,0,0,0,0,0,0,0
1648,0,128,17.1428,38.7288,0,0,64.6,-0.613756,51.369,0,-4.9738e-15,8,0,0,0,0,0,0,0,0,0,0
1649,29,128,17.1536,38.8296,0,59,64.6,-0.613721,51.3689,0,-4.9738e-15,8,0,57,49.5,66,16,22,0,0,0,0
1650,84,127,17.1645,39.8376,0,239,64.4,-0.613687,51.3688,0,-0.182315,8,0,54,79,65.5,24,23.5,0,0,0,0
1651,84,128,17.1757,40.4424,0,197,64.4,-0.613653,51.3687,0,-0.182315,8,0,54,77,65,24,23,0,0,0,0
1652,86,128,17.1871,41.4504,0,197,64.4,-0.613619,51.3686,0,-0.182315,8,0,54,67.5,55.5,20.5,18.5,0,0,0,0
1653,86,128,17.1986,41.922,0,0,64.2,-0.613582,51.3685,0,-0.355176,8,0,55,67.5,55.5,20.5,18.5,0,0,0,0
1654,86,128,17.2103,42.39,0,0,64.2,-0.613545,51.3684,0,-0.355176,8,0,55,67.5,55.5,20.5,18.5,0,0,0,0
1655,0,129,17.2222,42.7284,0,0,64.2,-0.613507,51.3683,0,-0.355176,8,0,0,0,0,0,0,0,0,0,0
1656,0,129,17.2222,42.7284,0,0,64.2,-0.613507,51.3683,0,-0.355176,8,0,0,0,0,0,0,0,0,0,0
1657,0,129,17.2342,43.6356,0,0,64,-0.613468,51.3682,0,-0.5224,8,0,0,0,0,0,0,0,0,0,0
1658,0,128,17.2586,44.8416,0,0,64,-0.613384,51.368,0,-0.5224,8,0,0,0,0,0,0,0,0,0,0
