secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
190,76,103.2,2.08605,38.9837,0,0,1548.52,11.8647,46.5511,0,-4.50838,18,0,-255,0,0,0,0,0,0,0,0
191,77,103.8,2.09697,39.6151,0,0,1548.28,11.8648,46.5511,0,-4.25253,18,0,-255,0,0,0,0,0,0,0,0
192,78,104.4,2.10789,40.2466,0,0,1548.04,11.8649,46.5511,0,-3.68135,18,0,-255,0,0,0,0,0,0,0,0
193,79,105,2.11881,40.878,0,0,1547.8,11.8651,46.5511,0,-3.11017,18,0,-255,0,0,0,0,0,0,0,0
194,76.5,105.5,2.13032,41.3316,0,0,1547.3,11.8652,46.5512,0,-3.54458,18,0,-255,0,0,0,0,0,0,0,0
195,74,106,2.14183,41.7852,0,0,1546.8,11.8654,46.5512,0,-3.46378,18,0,-255,0,0,0,0,0,0,0,0
196,74.5,106,2.15349,42.1056,0,0,1546.2,11.8655,46.5512,0,-3.46338,18,0,-255,0,0,0,0,0,0,0,0
197,75,106,2.16514,42.426,0,0,1545.6,11.8657,46.5512,0,-3.48775,18,0,-255,0,0,0,0,0,0,0,0
198,75.6667,106.667,2.17706,42.8172,0,0,1545.2,11.8658,46.5512,0,-3.33288,18,0,-255,0,0,0,0,0,0,0,0
199,76.3333,107.333,2.18898,43.2084,0,0,1544.8,11.866,46.5512,0,-3.44867,18,0,-255,0,0,0,0,0,0,0,0
200,77,108,2.2009,43.5996,0,0,1544.4,11.8662,46.5512,0,-3.56446,18,0,-255,0,0,0,0,0,0,0,0
201,77,108,2.21311,44.0712,0,0,1544,11.8663,46.5512,0,-3.67228,17,0,-255,0,0,0,0,0,0,0,0
202,77.5,108.5,2.22541,44.1216,0,0,1543.6,11.8665,46.5512,0,-3.77771,17,0,-255,0,0,0,0,0,0,0,0
203,78,109,2.23771,44.172,0,0,1543.2,11.8666,46.5512,0,-3.88313,17,0,-255,0,0,0,0,0,0,0,0
204,53,109.5,2.24999,44.0712,0,0,1542.6,11.8668,46.5512,0,-3.93732,17,0,-255,0,0,0,0,0,0,0,0
205,28,110,2.26227,43.9704,0,0,1542,11.867,46.5512,0,-3.99152,17,0,-255,0,0,0,0,0,0,0,0
206,51,110,2.27404,43.029,0,0,1541.4,11.8671,46.5512,0,-3.98649,17,0,-255,0,0,0,0,0,0,0,0
207,74,110,2.28581,42.0876,0,0,1540.8,11.8673,46.5512,0,-3.98146,17,0,-255,0,0,0,0,0,0,0,0
