secs,alt,distance,lat,lon
638,98.9,9429.5,51.701456,-1.35201
639,98.8,9441.5,51.701377,-1.352141
640,98.7,9453.7,51.701299,-1.352273
641,98.6,9466.0,51.701218,-1.352411
642,98.6,9478.5,51.701139,-1.352546
643,98.5,9491.1,51.701059,-1.352674
644,98.5,9503.5,51.700975,-1.352801
645,98.4,9516.2,51.700894,-1.352925
646,98.8,9529.1,51.700811,-1.35305
647,99.2,9542.1,51.700719,-1.353175
648,99.5,9555.4,51.700625,-1.353306
649,99.6,9568.8,51.700535,-1.353428
650,99.8,9582.4,51.700442,-1.353554
651,99.8,9596.1,51.700341,-1.353682
652,99.6,9609.8,51.700246,-1.3538
653,99.3,9623.5,51.700145,-1.353922
654,98.9,9637.3,51.700043,-1.354037
655,98.6,9651.2,51.699938,-1.354151
656,98.2,9665.1,51.699837,-1.35427
657,97.7,9679.1,51.69973,-1.354382
658,97.2,9693.1,51.69962,-1.354494
659,97.2,9707.2,51.699517,-1.354601
660,97.4,9721.4,51.699405,-1.354712
661,97.5,9735.7,51.699293,-1.354817
662,97.5,9750.0,51.699183,-1.354916
663,97.4,9764.5,51.699067,-1.355022
664,97.1,9779.2,51.698951,-1.355135
665,96.7,9793.8,51.698839,-1.35525
666,96.3,9808.4,51.698735,-1.355362
667,95.9,9822.8,51.698629,-1.355478
668,95.6,9837.3,51.698522,-1.355599
669,95.3,9851.7,51.69842,-1.355722
670,94.9,9866.1,51.698322,-1.355853
671,94.6,9880.1,51.698222,-1.355982
672,94.2,9894.2,51.698127,-1.356121
673,93.8,9908.2,51.698037,-1.356255
674,93.6,9922.3,51.697946,-1.356407
675,93.2,9936.5,51.69786,-1.356559
676,92.8,9950.6,51.697777,-1.356713
677,92.5,9964.8,51.697696,-1.356863
678,92.1,9979.0,51.697619,-1.357028
679,91.9,9993.3,51.697545,-1.357187
680,91.7,10007.7,51.697467,-1.357357
681,91.6,10022.1,51.697394,-1.357526
682,91.6,10036.5,51.697312,-1.357696
683,91.6,10051.0,51.697247,-1.357858
684,91.9,10065.5,51.697181,-1.358043
685,92.3,10079.9,51.697122,-1.358224
686,92.6,10094.3,51.697058,-1.358404
687,92.8,10108.8,51.696998,-1.358579
688,93.0,10123.1,51.696934,-1.358767
689,93.0,10137.3,51.696877,-1.358943
690,93.0,10151.5,51.696824,-1.359131
691,93.0,10165.9,51.696781,-1.359327
692,93.0,10180.2,51.696735,-1.359514
693,92.8,10194.7,51.696682,-1.359709
694,92.4,10209.2,51.696634,-1.359901
695,92.0,10223.8,51.696586,-1.360099
696,91.6,10238.4,51.696537,-1.360287
697,91.2,10253.1,51.696482,-1.360479
698,90.9,10267.8,51.696423,-1.360671
699,90.6,10282.5,51.696373,-1.360872
700,90.3,10297.3,51.696313,-1.361057
701,90.0,10312.0,51.696249,-1.361239
702,90.6,10326.9,51.696183,-1.361428
703,91.1,10341.7,51.69612,-1.361622
704,91.5,10356.4,51.696056,-1.3618
705,91.9,10371.2,51.695994,-1.361997
706,92.1,10386.1,51.695931,-1.362179
707,92.2,10400.9,51.695861,-1.362355
708,92.4,10415.8,51.695785,-1.362528
709,92.5,10430.6,51.695711,-1.362701
710,92.5,10445.2,51.695635,-1.362869
711,92.8,10459.7,51.695555,-1.363033
712,93.0,10474.1,51.695469,-1.363193
713,92.9,10488.3,51.69539,-1.363346
714,92.5,10502.5,51.695304,-1.363498
715,92.0,10516.7,51.695221,-1.363644
716,91.2,10530.8,51.695131,-1.363787
717,90.4,10544.8,51.695042,-1.363922
718,89.4,10558.7,51.694954,-1.364056
719,88.3,10572.4,51.694863,-1.364176
720,87.1,10586.1,51.694767,-1.364296
721,85.7,10599.9,51.694673,-1.364412
722,84.2,10613.6,51.694568,-1.364524
723,83.4,10627.3,51.69447,-1.364634
724,82.8,10640.9,51.694372,-1.364743
725,82.3,10654.7,51.694269,-1.364866
726,81.8,10668.3,51.694171,-1.364984
727,81.3,10682.0,51.694072,-1.365102
728,80.9,10695.7,51.693969,-1.365214
729,80.4,10709.4,51.69387,-1.365323
730,80.1,10723.0,51.693772,-1.365425
731,79.9,10736.6,51.693671,-1.365534
732,79.8,10750.2,51.693571,-1.365642
733,79.7,10763.8,51.693476,-1.365748
734,79.5,10777.2,51.693375,-1.365858
735,79.4,10790.6,51.693279,-1.365961
736,79.3,10803.9,51.693177,-1.366071
737,79.2,10817.3,51.693081,-1.366175
738,79.1,10830.3,51.692985,-1.36628
739,79.2,10843.3,51.692889,-1.366385
740,79.3,10856.4,51.692796,-1.366485
741,79.5,10869.3,51.692699,-1.366585
742,79.7,10882.2,51.692604,-1.366683
743,79.9,10895.2,51.692508,-1.366781
744,80.2,10908.2,51.692415,-1.366877
745,80.5,10921.1,51.692317,-1.366982
746,80.8,10934.1,51.692223,-1.367084
747,81.2,10947.0,51.692128,-1.36719
748,81.4,10959.7,51.692037,-1.367297
749,81.4,10972.4,51.691947,-1.367409
750,81.4,10985.2,51.69186,-1.36752
751,81.2,10998.0,51.691769,-1.367634
752,81.0,11010.9,51.691682,-1.367745
753,80.6,11023.5,51.691593,-1.367859
754,80.3,11036.1,51.691507,-1.367978
755,80.0,11048.7,51.691426,-1.368101
756,79.8,11061.2,51.691342,-1.368229
757,79.6,11073.8,51.691257,-1.368359
758,79.5,11086.3,51.691182,-1.36849
759,79.5,11098.7,51.691107,-1.368623
760,79.5,11111.0,51.691034,-1.368765
761,79.3,11123.4,51.690959,-1.368905
762,79.1,11135.8,51.690895,-1.369037
763,79.0,11147.9,51.69083,-1.369172
764,78.8,11160.1,51.690765,-1.369314
765,78.7,11172.1,51.690699,-1.369453
766,78.5,11184.2,51.690637,-1.369589
767,78.6,11196.4,51.690575,-1.369737
768,78.6,11208.7,51.690513,-1.369879
769,78.6,11221.1,51.690449,-1.370027
770,78.7,11233.8,51.690383,-1.370175
771,78.8,11246.6,51.690317,-1.370332
772,78.9,11259.6,51.69025,-1.370479
773,78.9,11272.7,51.690182,-1.370641
774,78.9,11285.8,51.690114,-1.370803
775,78.9,11298.9,51.69005,-1.370959
776,78.9,11312.1,51.689985,-1.371121
777,78.8,11325.3,51.689923,-1.371279
778,78.9,11338.4,51.689862,-1.371435
779,79.0,11351.5,51.6898,-1.371594
780,79.2,11364.3,51.689738,-1.371756
781,79.5,11377.0,51.68968,-1.371907
782,79.9,11389.7,51.689616,-1.372066
783,80.2,11402.2,51.689559,-1.372213
784,80.4,11414.4,51.689505,-1.37236
785,80.6,11426.7,51.689449,-1.372511
786,80.8,11438.9,51.689393,-1.372663
787,80.9,11451.1,51.689337,-1.372815
788,80.9,11463.5,51.689278,-1.37297
789,80.8,11476.0,51.689225,-1.373112
790,80.6,11488.5,51.689168,-1.373274
791,80.4,11501.2,51.689114,-1.373436
792,80.2,11513.9,51.689063,-1.37359
793,80.0,11526.6,51.689011,-1.373735
794,79.9,11539.4,51.688964,-1.373873
795,79.7,11552.2,51.688914,-1.374021
796,79.5,11565.0,51.688855,-1.374191
797,79.3,11577.8,51.6888,-1.374353
798,79.1,11590.6,51.688743,-1.374517
799,79.1,11603.3,51.688689,-1.374668
800,79.2,11616.2,51.688635,-1.374835
801,79.3,11629.2,51.688588,-1.375001
802,79.4,11642.1,51.688532,-1.375162
803,79.6,11655.1,51.688474,-1.375327
804,79.8,11668.1,51.688418,-1.375493
805,79.9,11681.2,51.688364,-1.375668
806,80.1,11694.4,51.688306,-1.375836
807,80.2,11707.6,51.688248,-1.376003
808,80.2,11720.8,51.688248,-1.376003
809,80.4,11734.1,51.688134,-1.37635
810,80.3,11747.4,51.68808,-1.376525
811,80.2,11760.7,51.688025,-1.376698
812,80.1,11774.1,51.687968,-1.376865
813,80.0,11787.5,51.687916,-1.377044
814,80.0,11800.7,51.687861,-1.377214
815,80.0,11813.6,51.687809,-1.377376
816,79.9,11826.4,51.68775,-1.377535
817,79.8,11839.2,51.687694,-1.377706
818,79.7,11851.9,51.687645,-1.377866
819,79.4,11864.3,51.687593,-1.378026
820,79.0,11876.7,51.687542,-1.378187
821,78.7,11888.9,51.687495,-1.378339
822,78.4,11900.9,51.687446,-1.378489
823,78.2,11912.9,51.687397,-1.378641
824,77.9,11925.0,51.687349,-1.378792
825,77.8,11937.0,51.687298,-1.37894
826,77.6,11949.0,51.687246,-1.379088
827,77.4,11960.8,51.687198,-1.379239
828,77.2,11972.6,51.687152,-1.379383
829,77.1,11984.5,51.687101,-1.379536
830,76.9,11996.5,51.687053,-1.379693
831,76.8,12008.5,51.687005,-1.379845
832,76.6,12020.4,51.68696,-1.379996
833,76.4,12032.4,51.686912,-1.380152
834,76.2,12044.4,51.686868,-1.380295
835,76.0,12055.9,51.686817,-1.380439
836,75.8,12067.3,51.686762,-1.380578
837,75.6,12078.9,51.686714,-1.380718
838,75.5,12090.5,51.686664,-1.380872
839,75.3,12102.3,51.686618,-1.381025
840,75.1,12114.1,51.686569,-1.381184
841,74.9,12125.8,51.686522,-1.38134
842,74.7,12137.6,51.686476,-1.381495
843,74.5,12149.6,51.686429,-1.38164
844,74.3,12161.4,51.686383,-1.381793
845,74.2,12173.4,51.686337,-1.381948
846,74.0,12185.3,51.686293,-1.382106
847,74.0,12197.5,51.686244,-1.382265
848,74.0,12209.8,51.686195,-1.382424
849,73.9,12222.1,51.686143,-1.38258
850,74.0,12234.5,51.686091,-1.382739
851,74.0,12246.9,51.686042,-1.382902
852,73.8,12259.2,51.685993,-1.383061
853,73.5,12271.4,51.685942,-1.383219
854,73.2,12283.6,51.685897,-1.383381
855,72.9,12295.7,51.685852,-1.383543
856,72.5,12307.9,51.685804,-1.383708
857,72.3,12320.0,51.685759,-1.383864
858,72.2,12331.9,51.685717,-1.384019
859,72.0,12343.9,51.685679,-1.384181
860,71.7,12355.8,51.685643,-1.384348
861,71.5,12367.7,51.685604,-1.384512
862,71.6,12379.5,51.685568,-1.384674
863,71.8,12391.5,51.68553,-1.384834
864,72.1,12403.4,51.685492,-1.384991
865,72.4,12415.4,51.685456,-1.38515
866,72.8,12427.4,51.685416,-1.385318
867,73.1,12439.4,51.68538,-1.385476
868,73.4,12451.4,51.685348,-1.385633
869,73.7,12463.5,51.685313,-1.385796
870,74.0,12475.7,51.685277,-1.385959
871,74.3,12487.9,51.685239,-1.386119
872,74.5,12500.2,51.685199,-1.386282
873,74.6,12512.4,51.685161,-1.386443
874,74.7,12524.6,51.68513,-1.386606
875,74.9,12536.6,51.685096,-1.38677
876,75.0,12548.6,51.685069,-1.386932
877,75.1,12560.5,51.68504,-1.387098
878,75.2,12572.4,51.685014,-1.387261
879,75.4,12584.3,51.684985,-1.387424
880,75.5,12596.2,51.684958,-1.387593
881,75.6,12608.2,51.684931,-1.387752
882,75.8,12620.0,51.684899,-1.387913
883,75.9,12631.8,51.68487,-1.388078
884,75.9,12643.5,51.68487,-1.388078
885,76.1,12655.2,51.684814,-1.388393
886,76.3,12666.9,51.684788,-1.38856
887,76.4,12678.5,51.684767,-1.388714
888,76.4,12689.7,51.684744,-1.388869
889,76.4,12700.8,51.684721,-1.389025
890,76.3,12711.7,51.684698,-1.389172
891,76.3,12722.3,51.684678,-1.389325
892,76.3,12732.9,51.68466,-1.389472
893,76.3,12743.4,51.684642,-1.389615
894,76.6,12753.7,51.684628,-1.389761
895,76.9,12764.0,51.684618,-1.389907
896,77.2,12774.0,51.684609,-1.390054
897,77.5,12784.0,51.684598,-1.390195
898,77.8,12793.9,51.684584,-1.390345
899,78.1,12803.5,51.684573,-1.390491
900,78.2,12813.3,51.684561,-1.390628
901,78.3,12823.1,51.68455,-1.390768
902,78.4,12832.8,51.68454,-1.390909
903,78.5,12842.6,51.68453,-1.391051
904,78.6,12852.4,51.684523,-1.391192
905,78.6,12861.9,51.684515,-1.391325
906,78.4,12871.5,51.684507,-1.391464
907,78.3,12881.0,51.6845,-1.391594
908,78.1,12890.5,51.684493,-1.391739
909,77.9,12899.9,51.684482,-1.391875
910,77.8,12909.5,51.684473,-1.392004
911,77.7,12919.0,51.684468,-1.392143
912,77.7,12928.6,51.684462,-1.392278
913,77.8,12938.1,51.684456,-1.392416
914,77.8,12947.7,51.684452,-1.392554
915,77.8,12957.1,51.684449,-1.392689
916,77.8,12966.6,51.684449,-1.392822
917,77.9,12976.3,51.684448,-1.392963
918,78.0,12986.1,51.684447,-1.393107
919,78.2,12996.1,51.684447,-1.393248
920,78.3,13006.1,51.684447,-1.393399
921,78.5,13016.2,51.684448,-1.39354
922,78.6,13026.2,51.684446,-1.393688
923,78.7,13036.4,51.684449,-1.393833
924,78.7,13046.6,51.684451,-1.393978
925,78.7,13056.9,51.684454,-1.394127
926,78.7,13067.4,51.684453,-1.394271
927,78.7,13078.0,51.684454,-1.394428
928,78.7,13088.7,51.684455,-1.394576
929,78.9,13099.4,51.684457,-1.394735
930,79.1,13110.1,51.684458,-1.394894
931,79.2,13120.7,51.684456,-1.395041
932,79.4,13131.0,51.684459,-1.395193
933,79.6,13141.1,51.68446,-1.39534
934,79.7,13151.1,51.68446,-1.395484
935,79.7,13161.3,51.684464,-1.395632
936,79.7,13171.4,51.68447,-1.395781
937,79.7,13181.4,51.684478,-1.395923
938,79.8,13191.5,51.684485,-1.396056
939,79.8,13201.5,51.684493,-1.396193
940,79.9,13211.4,51.684497,-1.396336
941,80.1,13221.4,51.684501,-1.396473
942,80.2,13231.4,51.684503,-1.396614
943,80.4,13241.4,51.684508,-1.396753
944,80.6,13251.5,51.684511,-1.396894
945,80.8,13261.5,51.684514,-1.397036
946,80.8,13284.3,51.684514,-1.397036
947,80.9,13294.5,51.684521,-1.39752
948,80.9,13304.8,51.684525,-1.397663
949,80.9,13315.2,51.684532,-1.397819
950,81.0,13325.5,51.684536,-1.397969
951,81.2,13336.0,51.684539,-1.398115
952,81.4,13346.5,51.684543,-1.398266
953,81.6,13357.4,51.684547,-1.398425
954,81.8,13368.4,51.684553,-1.398578
955,82.0,13379.6,51.684558,-1.398739
956,82.0,13390.8,51.684564,-1.398901
957,82.0,13402.2,51.684567,-1.399061
958,82.0,13413.3,51.684571,-1.399218
959,82.0,13424.4,51.684577,-1.399381
960,82.0,13435.4,51.684584,-1.399536
961,82.0,13446.1,51.68459,-1.399685
962,82.0,13456.8,51.684597,-1.399838
963,82.0,13467.5,51.684606,-1.399999
964,82.0,13478.2,51.684613,-1.400152
965,82.0,13488.8,51.684619,-1.400305
966,81.9,13499.3,51.684626,-1.400453
967,81.9,13509.8,51.684632,-1.400602
968,81.9,13520.4,51.684636,-1.400754
969,81.9,13530.6,51.684641,-1.400901
970,81.9,13540.8,51.684644,-1.40104
971,81.9,13550.7,51.684649,-1.40119
972,81.8,13560.7,51.684656,-1.40133
973,81.7,13570.7,51.68466,-1.401477
974,81.5,13580.7,51.684664,-1.40162
975,81.3,13590.7,51.684668,-1.401767
976,81.2,13600.8,51.684674,-1.401912
977,81.0,13611.0,51.684681,-1.402051
978,81.0,13621.2,51.684689,-1.402201
979,81.0,13631.4,51.684697,-1.402359
980,81.0,13641.7,51.684704,-1.40251
981,81.0,13652.0,51.684713,-1.40266
982,81.0,13662.5,51.684719,-1.402816
983,81.1,13673.2,51.684725,-1.402971
984,81.2,13683.9,51.684731,-1.403122
985,81.4,13694.8,51.684736,-1.403281
986,81.6,13705.9,51.684744,-1.403436
987,81.8,13717.1,51.684751,-1.403597
988,82.0,13728.2,51.684756,-1.40375
989,82.0,13739.5,51.684759,-1.403908
990,82.0,13750.8,51.684765,-1.404075
991,82.0,13762.2,51.684769,-1.404238
992,82.0,13773.5,51.684775,-1.404402
993,82.0,13784.7,51.684781,-1.404572
994,82.0,13795.9,51.684789,-1.404731
995,81.9,13807.2,51.684797,-1.404891
996,81.9,13818.5,51.684802,-1.405058
997,81.8,13829.8,51.684807,-1.405217
998,81.7,13841.3,51.684812,-1.405384
999,81.7,13852.8,51.684818,-1.405544
1000,81.7,13864.3,51.684824,-1.405698
1001,81.7,13875.6,51.684831,-1.405862
1002,81.7,13886.7,51.684836,-1.406017
1003,81.7,13897.6,51.684845,-1.406177
1004,81.6,13908.3,51.68485,-1.406335
1005,81.5,13919.2,51.684855,-1.406488
1006,81.4,13930.3,51.684859,-1.406644
1007,81.2,13941.3,51.684864,-1.406808
1008,81.1,13952.3,51.68487,-1.406966
1009,81.0,13963.2,51.684876,-1.407118
1010,81.0,13974.0,51.684883,-1.407278
1011,81.0,13985.0,51.68489,-1.40744
1012,81.0,13996.0,51.684896,-1.407596
1013,81.0,14007.1,51.6849,-1.407751
1014,81.0,14018.2,51.684904,-1.407912
1015,80.9,14029.3,51.684911,-1.408071
1016,80.9,14040.4,51.684919,-1.408219
1017,80.8,14051.7,51.684928,-1.408379
1018,80.7,14062.9,51.684936,-1.408542
1019,80.6,14074.1,51.68494,-1.408706
1020,80.6,14085.3,51.684944,-1.408865
1021,80.6,14096.4,51.684949,-1.40903
1022,80.6,14107.5,51.684955,-1.409188
1023,80.5,14118.6,51.684961,-1.409353
1024,80.5,14129.6,51.684967,-1.409511
1025,80.5,14140.8,51.684976,-1.409682
1026,80.5,14152.0,51.684983,-1.409846
1027,80.5,14163.5,51.684988,-1.410012
1028,80.5,14174.9,51.684994,-1.410183
1029,80.5,14186.6,51.685001,-1.41035
1030,80.5,14198.2,51.685006,-1.410515
1031,80.5,14209.8,51.685009,-1.410688
1032,80.5,14221.4,51.685015,-1.410853
1033,80.5,14233.1,51.685024,-1.411024
1034,80.5,14244.7,51.68503,-1.411189
1035,80.4,14256.3,51.685036,-1.411358
1036,80.3,14268.0,51.685039,-1.411519
1037,80.2,14279.6,51.685034,-1.411682
1038,80.1,14291.3,51.685011,-1.411844
1039,80.0,14303.3,51.684983,-1.412018
1040,80.0,14315.3,51.684948,-1.412179
1041,80.0,14327.2,51.684921,-1.412338
1042,80.0,14338.7,51.684913,-1.4125
1043,80.0,14350.3,51.684917,-1.412655
1044,80.0,14361.8,51.684942,-1.412818
1045,80.1,14373.5,51.684962,-1.412986
1046,80.3,14385.3,51.684979,-1.413158
1047,80.5,14397.1,51.684981,-1.413324
1048,80.7,14409.1,51.684973,-1.413492
1049,80.9,14420.8,51.68496,-1.413665
1050,81.0,14432.8,51.684946,-1.413835
1051,81.1,14444.8,51.68493,-1.413999
1052,81.2,14456.6,51.68491,-1.414166
1053,81.3,14468.5,51.684891,-1.414325
1054,81.3,14480.3,51.684869,-1.414486
1055,81.4,14492.0,51.68485,-1.414645
1056,81.7,14503.4,51.684828,-1.414804
1057,81.9,14514.9,51.684809,-1.414967
1058,82.2,14526.4,51.684785,-1.41512
1059,82.5,14537.6,51.684769,-1.415273
1060,82.8,14548.8,51.684753,-1.415429
1061,83.0,14560.0,51.684739,-1.415594
1062,83.2,14571.1,51.684726,-1.415746
1063,83.3,14582.2,51.68471,-1.415898
1064,83.5,14593.2,51.684689,-1.416051
1065,83.7,14604.0,51.684669,-1.416207
1066,83.7,14614.7,51.68465,-1.416351
1067,83.6,14625.4,51.684629,-1.416495
1068,83.5,14635.8,51.684611,-1.416635
1069,83.3,14646.1,51.68459,-1.416779
1070,83.2,14656.3,51.68457,-1.416921
1071,83.1,14666.4,51.684553,-1.417068
1072,83.1,14676.5,51.684536,-1.417206
1073,83.2,14686.4,51.68452,-1.417351
1074,83.2,14696.3,51.684503,-1.417481
1075,83.2,14706.2,51.684485,-1.417625
1076,83.3,14716.2,51.684466,-1.417757
1077,83.3,14726.3,51.684448,-1.417898
1078,83.5,14736.4,51.684429,-1.418037
1079,83.6,14746.5,51.684415,-1.418187
1080,83.7,14756.7,51.684397,-1.418335
1081,83.8,14766.9,51.684382,-1.418473
1082,83.9,14776.9,51.684366,-1.418615
1083,84.0,14787.0,51.684349,-1.418754
1084,83.9,14797.0,51.68433,-1.418902
1085,83.9,14807.1,51.684313,-1.419043
1086,83.8,14817.4,51.684295,-1.419181
1087,83.7,14827.6,51.684276,-1.419323
1088,83.7,14837.9,51.684259,-1.419467
1089,83.6,14848.3,51.684243,-1.419618
1090,83.5,14858.6,51.684222,-1.419761
1091,83.4,14869.0,51.684204,-1.419908
1092,83.3,14879.5,51.684187,-1.420058
1093,83.1,14889.9,51.684171,-1.420206
1094,83.0,14900.2,51.684155,-1.420353
1095,82.9,14910.4,51.684138,-1.420501
1096,82.9,14920.6,51.684119,-1.420651
1097,82.9,14930.9,51.684105,-1.420798
1098,82.8,14941.3,51.684086,-1.420952
1099,82.8,14952.0,51.684066,-1.421093
1100,82.7,14962.8,51.684046,-1.421244
1101,82.8,14973.6,51.684028,-1.421387
1102,82.9,14984.5,51.684006,-1.421544
1103,83.0,14995.5,51.683987,-1.421705
1104,83.1,15006.6,51.683971,-1.421867
1105,83.2,15017.8,51.683953,-1.422029
1106,83.3,15028.9,51.683936,-1.422181
1107,83.4,15040.0,51.683918,-1.422332
1108,83.6,15051.2,51.6839,-1.422495
1109,83.7,15062.3,51.683883,-1.422647
1110,83.9,15073.2,51.683867,-1.4228
1111,84.0,15084.1,51.683853,-1.422954
1112,83.8,15094.9,51.683834,-1.423107
1113,83.6,15105.6,51.683819,-1.423259
1114,83.4,15116.2,51.683799,-1.423409
1115,83.3,15126.7,51.68378,-1.42356
1116,83.1,15137.3,51.68376,-1.423707
1117,83.0,15148.0,51.683742,-1.423862
1118,83.0,15158.8,51.683725,-1.424015
1119,83.0,15169.8,51.683703,-1.42417
1120,83.0,15180.8,51.683683,-1.424325
1121,83.0,15191.7,51.683664,-1.424482
1122,83.0,15202.7,51.683642,-1.424629
1123,82.8,15213.6,51.683617,-1.424783
1124,82.7,15224.7,51.683595,-1.424937
1125,82.5,15235.6,51.683572,-1.425084
1126,82.4,15246.5,51.683549,-1.425244
1127,82.3,15257.4,51.683526,-1.425397
1128,82.3,15268.1,51.683506,-1.425547
1129,82.3,15279.0,51.683483,-1.425693
1130,82.4,15290.0,51.683456,-1.425849
1131,82.4,15301.2,51.683433,-1.426
1132,82.4,15312.5,51.683409,-1.426162
1133,82.4,15323.9,51.683387,-1.426321
1134,82.3,15335.2,51.683366,-1.426481
1135,82.3,15346.3,51.683346,-1.426643
1136,82.2,15357.5,51.683324,-1.426803
1137,82.1,15368.9,51.683302,-1.426959
1138,82.0,15380.3,51.683278,-1.427121
1139,81.9,15391.8,51.683252,-1.427278
1140,81.7,15403.2,51.683226,-1.427437
1141,81.6,15414.7,51.6832,-1.427594
1142,81.4,15426.3,51.683175,-1.427753
1143,81.3,15437.9,51.683147,-1.427907
1144,81.2,15449.3,51.68312,-1.42806
1145,81.2,15460.5,51.683098,-1.428213
1146,81.2,15471.8,51.683074,-1.428366
1147,81.2,15483.2,51.683047,-1.42853
1148,81.1,15494.7,51.683019,-1.428695
1149,81.1,15506.3,51.682988,-1.428858
1150,81.0,15518.0,51.682957,-1.429018
1151,81.0,15529.9,51.682926,-1.429181
1152,81.0,15542.0,51.68289,-1.429354
1153,81.1,15554.1,51.682857,-1.429525
1154,81.1,15566.1,51.682826,-1.429689
1155,81.1,15578.1,51.68279,-1.429851
1156,81.1,15590.0,51.682754,-1.430017
1157,81.1,15601.8,51.682718,-1.43018
1158,81.0,15613.5,51.682679,-1.430342
1159,81.0,15625.4,51.68264,-1.430506
1160,81.0,15637.2,51.682601,-1.43067
1161,81.0,15649.1,51.682569,-1.430828
1162,81.0,15660.7,51.682532,-1.430988
1163,81.0,15672.4,51.682492,-1.431147
1164,81.0,15684.2,51.68245,-1.431313
1165,80.8,15695.9,51.682413,-1.431466
1166,80.7,15707.7,51.682375,-1.431616
1167,80.6,15719.5,51.682337,-1.431772
1168,80.4,15731.2,51.682298,-1.431933
1169,80.2,15742.9,51.68226,-1.432088
1170,80.0,15754.4,51.682223,-1.432237
1171,79.8,15765.9,51.682178,-1.43239
1172,79.6,15777.3,51.682136,-1.432535
1173,79.3,15788.7,51.682098,-1.43269
1174,79.1,15800.0,51.682058,-1.432842
1175,79.2,15811.4,51.682018,-1.432986
1176,79.4,15823.0,51.681972,-1.433135
1177,79.5,15834.7,51.681926,-1.433279
1178,79.7,15846.3,51.681876,-1.433426
1179,79.9,15858.0,51.681827,-1.433573
1180,80.0,15869.7,51.681779,-1.433723
1181,80.0,15881.5,51.681728,-1.433878
1182,80.0,15893.3,51.681679,-1.434019
1183,80.0,15905.0,51.68163,-1.434166
1184,80.0,15916.7,51.681584,-1.434308
1185,80.0,15928.4,51.681534,-1.434455
1186,80.0,15940.2,51.681485,-1.4346
1187,80.2,15952.0,51.681432,-1.434756
1188,80.4,15963.7,51.68138,-1.4349
1189,80.5,15975.4,51.681334,-1.435038
1190,80.7,15987.0,51.681284,-1.435189
1191,80.9,15998.7,51.681235,-1.43534
1192,81.1,16010.2,51.681185,-1.435478
1193,81.2,16021.5,51.681135,-1.435623
1194,81.4,16032.7,51.681085,-1.435755
1195,81.6,16044.0,51.681027,-1.4359
1196,81.7,16055.4,51.680971,-1.436031
1197,81.9,16066.9,51.680917,-1.436169
1198,82.1,16078.0,51.680862,-1.436298
1199,82.3,16089.2,51.680807,-1.436433
1200,82.5,16100.3,51.680754,-1.436565
1201,82.7,16111.4,51.680702,-1.436699
1202,82.9,16122.6,51.680648,-1.436827
1203,83.0,16133.9,51.68059,-1.436969
1204,83.2,16145.3,51.680529,-1.437097
1205,83.2,16156.7,51.680471,-1.437236
